# This file was created by 'globes-accuracy 3.1.11' using GLoBES 3.2.13
# The command line was
# ../cdr_testsetup/myacc -A3 -X-190,10 -R200 -p0.5857,0.148,0.785-1.570796,0.000075,0.002524 -E0.023,0.018,0.058,0.0,0.024,0.016 -F -d 0.02 -DNUTIME=2.33644859813 -DNUBARTIME=2.33644859813 dune_optimized_long_syst3pc.glb data/resdcp-90_optimized_long_q23hi_syst3pc_no_exp200 
#
# Wed Jan 25 08:51:04 2017

------ solution #1 out of 1 ------
-1 -190.000000	4.560011e+01	3.212674e+01	2.000808e+01	5.845873e-01	1.498929e-01	8.267187e-01	-3.316126e+00	7.482350e-05	2.540032e-03	1.010060	
-1 -188.994975	4.428674e+01	3.122678e+01	1.945066e+01	5.846211e-01	1.498455e-01	8.263952e-01	-3.298585e+00	7.483347e-05	2.539999e-03	1.009819	
-1 -187.989950	4.299376e+01	3.034157e+01	1.890238e+01	5.846539e-01	1.497983e-01	8.260685e-01	-3.281044e+00	7.484310e-05	2.539960e-03	1.009578	
-1 -186.984925	4.172147e+01	2.947125e+01	1.836334e+01	5.846856e-01	1.497514e-01	8.257383e-01	-3.263503e+00	7.485238e-05	2.539918e-03	1.009340	
-1 -185.979899	4.047016e+01	2.861596e+01	1.783363e+01	5.847164e-01	1.497048e-01	8.254048e-01	-3.245962e+00	7.486131e-05	2.539871e-03	1.009103	
-1 -184.974874	3.924009e+01	2.777579e+01	1.731334e+01	5.847461e-01	1.496585e-01	8.250677e-01	-3.228421e+00	7.486990e-05	2.539820e-03	1.008868	
-1 -183.969849	3.803148e+01	2.695084e+01	1.680252e+01	5.847749e-01	1.496125e-01	8.247272e-01	-3.210880e+00	7.487815e-05	2.539765e-03	1.008634	
-1 -182.964824	3.684454e+01	2.614119e+01	1.630123e+01	5.848026e-01	1.495669e-01	8.243830e-01	-3.193339e+00	7.488605e-05	2.539705e-03	1.008402	
-1 -181.959799	3.567946e+01	2.534688e+01	1.580954e+01	5.848294e-01	1.495216e-01	8.240352e-01	-3.175798e+00	7.489362e-05	2.539641e-03	1.008173	
-1 -180.954774	3.453639e+01	2.456798e+01	1.532747e+01	5.848552e-01	1.494768e-01	8.236837e-01	-3.158257e+00	7.490085e-05	2.539573e-03	1.007945	
-1 -179.949749	3.341548e+01	2.380450e+01	1.485506e+01	5.848800e-01	1.494324e-01	8.233283e-01	-3.140716e+00	7.490774e-05	2.539500e-03	1.007719	
-1 -178.944724	3.231683e+01	2.305646e+01	1.439232e+01	5.849038e-01	1.493884e-01	8.229690e-01	-3.123175e+00	7.491430e-05	2.539424e-03	1.007496	
-1 -177.939698	3.124055e+01	2.232387e+01	1.393928e+01	5.849267e-01	1.493448e-01	8.226058e-01	-3.105634e+00	7.492053e-05	2.539343e-03	1.007274	
-1 -176.934673	3.018670e+01	2.160671e+01	1.349593e+01	5.849487e-01	1.493018e-01	8.222384e-01	-3.088093e+00	7.492644e-05	2.539259e-03	1.007055	
-1 -175.929648	2.915534e+01	2.090496e+01	1.306225e+01	5.849697e-01	1.492592e-01	8.218667e-01	-3.070552e+00	7.493203e-05	2.539170e-03	1.006839	
-1 -174.924623	2.814648e+01	2.021858e+01	1.263825e+01	5.849898e-01	1.492172e-01	8.214908e-01	-3.053011e+00	7.493731e-05	2.539077e-03	1.006625	
-1 -173.919598	2.716014e+01	1.954752e+01	1.222389e+01	5.850089e-01	1.491757e-01	8.211103e-01	-3.035470e+00	7.494228e-05	2.538981e-03	1.006413	
-1 -172.914573	2.619630e+01	1.889172e+01	1.181914e+01	5.850272e-01	1.491348e-01	8.207252e-01	-3.017929e+00	7.494694e-05	2.538880e-03	1.006204	
-1 -171.909548	2.525493e+01	1.825110e+01	1.142396e+01	5.850447e-01	1.490945e-01	8.203352e-01	-3.000388e+00	7.495130e-05	2.538776e-03	1.005997	
-1 -170.904523	2.433598e+01	1.762558e+01	1.103829e+01	5.850613e-01	1.490547e-01	8.199403e-01	-2.982847e+00	7.495536e-05	2.538667e-03	1.005793	
-1 -169.899497	2.343938e+01	1.701506e+01	1.066208e+01	5.850770e-01	1.490156e-01	8.195402e-01	-2.965306e+00	7.495914e-05	2.538555e-03	1.005592	
-1 -168.894472	2.256503e+01	1.641943e+01	1.029526e+01	5.850919e-01	1.489772e-01	8.191347e-01	-2.947765e+00	7.496264e-05	2.538440e-03	1.005394	
-1 -167.889447	2.171282e+01	1.583857e+01	9.937763e+00	5.851060e-01	1.489394e-01	8.187235e-01	-2.930224e+00	7.496587e-05	2.538320e-03	1.005199	
