# This file was created by 'globes-discovery 3.1.11' using GLoBES 3.2.13
# The command line was
# ../cdr_testsetup/mydis -X-1.07,-1.07 -R1,100 -Y-180,180 -x-1.5,-0.7 -y-180,180 -r40,40 -p0.5857,0.148,0.785,0.0,0.000075,0.002524 -E0.023,0.018,0.058,0.0,0.024,0.016 -F -d 0.02 -DNUTIME=6.4953271028 -DNUBARTIME=6.4953271028 dune_optimized_long.glb data/optimized_long_q23hi_no_exp556 
#
# Mon Jan 16 09:35:54 2017

C   -1.070000e+00	-1.800000e+02
G++ 1.842504e-12	5.857000e-01	1.480241e-01	7.850000e-01	-3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
G++ 4.598853e-12	5.857000e-01	1.480241e-01	7.850000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
T++ 3.156378e+03	6.207417e-01	0.000000e+00	7.590650e-01	1.989165e-01	8.584560e-05	2.530889e-03	0.995101	
T++ 3.156378e+03	6.207417e-01	0.000000e+00	7.590650e-01	1.989164e-01	8.584560e-05	2.530889e-03	0.995101	
D++ 5.923351e+01	5.845844e-01	1.474086e-01	7.957174e-01	0.000000e+00	7.404752e-05	2.496852e-03	1.013897	
D++ -1.140692e-12	5.857000e-01	1.480241e-01	7.850000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
D++ 5.923351e+01	5.845844e-01	1.474086e-01	7.957174e-01	0.000000e+00	7.404752e-05	2.496852e-03	1.013897	
D++ 4.604021e-13	5.857000e-01	1.480241e-01	7.850000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
D++ 5.923351e+01	5.845844e-01	1.474086e-01	7.957174e-01	0.000000e+00	7.404752e-05	2.496852e-03	1.013897	
D++ -1.140692e-12	5.857000e-01	1.480241e-01	7.850000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
D++ 5.923351e+01	5.845844e-01	1.474086e-01	7.957175e-01	0.000000e+00	7.404752e-05	2.496852e-03	1.013897	
D++ 5.202950e-13	5.857000e-01	1.480241e-01	7.850000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
A++ 6.033500e-04	5.857012e-01	1.479999e-01	7.853982e-01	-3.142776e+00	7.500000e-05	2.523978e-03	1.000008	
