# This file was created by 'globes-accuracy 3.1.11' using GLoBES 3.2.13
# The command line was
# ../cdr_testsetup/octant_fixth13 -p0.5857,0.148,0.873,0.0,0.000075,-0.002439 -E0.023,0.018,0.0,0.0,0.024,0.016 -d 0.02 -DNUTIME=6.4953271028 -DNUBARTIME=6.4953271028 dune_optimized_long.glb data/octant_optimized_long_io_exp556 
#
# Tue Jan 24 08:52:57 2017

nom        0.6108652382               0     462.6644771     173.1981826
nom        0.6108652382    0.1256637061     494.0688665     173.3026359
nom        0.6108652382    0.2513274123     526.5495691     173.6213483
nom        0.6108652382    0.3769911184     559.4265303     174.2308025
nom        0.6108652382    0.5026548246     591.9276914     175.2207453
nom        0.6108652382    0.6283185307     623.2129288     176.6607562
nom        0.6108652382    0.7539822369     652.4052014     178.5347905
nom        0.6108652382     0.879645943     678.6279403     180.6955688
nom        0.6108652382     1.005309649     701.0469299     182.8822087
nom        0.6108652382     1.130973355      718.914128     184.7821211
nom        0.6108652382     1.256637061     731.6101819     186.0966913
nom        0.6108652382     1.382300768     738.6820079     186.5943176
nom        0.6108652382     1.507964474     739.8718358     186.1464249
nom        0.6108652382      1.63362818     735.1346836     184.7495331
nom        0.6108652382     1.759291886     724.6422756     182.5308239
nom        0.6108652382     1.884955592     708.7728204     179.7387816
nom        0.6108652382     2.010619298     688.0875948     176.7201267
nom        0.6108652382     2.136283004     663.2966668     173.8807825
nom        0.6108652382     2.261946711       635.21711     171.6265844
nom        0.6108652382     2.387610417     604.7281976     170.2592267
nom        0.6108652382     2.513274123     572.7233869     169.8016947
nom        0.6108652382     2.638937829     540.0725375     169.9557393
nom        0.6108652382     2.764601535     507.5829554     170.3940627
nom        0.6108652382     2.890265241     475.9715687     170.9296897
nom        0.6108652382     3.015928947     445.8444059     171.4656344
nom        0.6108652382     3.141592654     417.6848198     171.9486781
nom        0.6108652382      3.26725636     391.8492682     172.3462826
nom        0.6108652382     3.392920066     368.5705736     172.6377999
nom        0.6108652382     3.518583772     347.9674674     172.8141882
nom        0.6108652382     3.644247478      330.059383     172.8852262
nom        0.6108652382     3.769911184     314.7852925     172.9127851
nom        0.6108652382      3.89557489     302.0252777      173.091902
nom        0.6108652382     4.021238597     291.6234536     173.6665695
nom        0.6108652382     4.146902303     283.4108233      174.622099
nom        0.6108652382     4.272566009     277.2266517     175.7530063
nom        0.6108652382     4.398229715     272.9370308      176.833101
nom        0.6108652382     4.523893421     270.4494016     177.6821601
nom        0.6108652382     4.649557127     269.7224435     178.1892565
nom        0.6108652382     4.775220833     270.7699464     178.3180748
nom        0.6108652382      4.90088454     273.6595729     178.1010699
nom        0.6108652382     5.026548246     278.5060433     177.6215954
nom        0.6108652382     5.152211952     285.4596927     176.9882488
nom        0.6108652382     5.277875658     294.6911268      176.303375
nom        0.6108652382     5.403539364     306.3736324     175.6409541
nom        0.6108652382      5.52920307     320.6627473     175.0404621
nom        0.6108652382     5.654866776     337.6761461     174.5164448
nom        0.6108652382     5.780530483     357.4733061     174.0719165
nom        0.6108652382     5.906194189     380.0357175     173.7082842
nom        0.6108652382     6.031857895     405.2536667     173.4309948
nom        0.6108652382     6.157521601     432.9080346     173.2533044
nom        0.6108652382     6.283185307     462.6644771     173.1981826
nom        0.6143558967               0     456.8193205     167.4705495
nom        0.6143558967    0.1256637061     488.2118367      167.570886
nom        0.6143558967    0.2513274123     520.6768193     167.8772502
nom        0.6143558967    0.3769911184     553.5348467     168.4631305
nom        0.6143558967    0.5026548246     586.0148302     169.4157843
nom        0.6143558967    0.6283185307     617.2779236     170.8049366
nom        0.6143558967    0.7539822369     646.4486185     172.6194694
nom        0.6143558967     0.879645943     672.6520504     174.7199509
nom        0.6143558967     1.005309649     695.0557684     176.8529318
nom        0.6143558967     1.130973355     712.9134181     178.7114093
nom        0.6143558967     1.256637061     725.6071056      180.000623
nom        0.6143558967     1.382300768     732.6848262     180.4914175
nom        0.6143558967     1.507964474     733.8893791     180.0565294
nom        0.6143558967      1.63362818     729.1757557     178.6926808
nom        0.6143558967     1.759291886     718.7150279      176.526207
nom        0.6143558967     1.884955592     702.8841634     173.8037196
nom        0.6143558967     2.010619298     682.2427067      170.868896
nom        0.6143558967     2.136283004     657.4986467     168.1230604
nom        0.6143558967     2.261946711     629.4668003     165.9643615
nom        0.6143558967     2.387610417     599.0241215     164.6798422
nom        0.6143558967     2.513274123     567.0620676     164.2718929
nom        0.6143558967     2.638937829     534.4485824     164.4391868
nom        0.6143558967     2.764601535     501.9895104     164.8707065
nom        0.6143558967     2.890265241     470.4005842     165.3911772
nom        0.6143558967     3.015928947     440.2873018     165.9096672
nom        0.6143558967     3.141592654      412.132756     166.3757257
nom        0.6143558967      3.26725636     386.2936087     166.7577123
nom        0.6143558967     3.392920066     363.0032752     167.0366646
nom        0.6143558967     3.518583772     342.3814248     167.2038323
nom        0.6143558967     3.644247478     324.4487173     167.2685458
nom        0.6143558967     3.769911184     309.1455701     167.2885801
nom        0.6143558967      3.89557489     296.3536502     167.4463782
nom        0.6143558967     4.021238597      285.918708     167.9814589
nom        0.6143558967     4.146902303     277.6733409     168.8915815
nom        0.6143558967     4.272566009      271.458278     169.9798594
nom        0.6143558967     4.398229715     267.1408676     171.0240347
nom        0.6143558967     4.523893421     264.6295942     171.8459215
nom        0.6143558967     4.649557127     263.8836478     172.3355921
nom        0.6143558967     4.775220833     264.9173033     172.4569217
nom        0.6143558967      4.90088454     267.7981726     172.2417242
nom        0.6143558967     5.026548246     272.6406483     171.7720182
nom        0.6143558967     5.152211952     279.5944467     171.1537567
nom        0.6143558967     5.277875658     288.8294261     170.4869514
nom        0.6143558967     5.403539364     300.5175122     169.8429778
nom        0.6143558967      5.52920307     314.8134009     169.2596824
nom        0.6143558967     5.654866776     331.8334878     168.7508825
nom        0.6143558967     5.780530483     351.6362445     168.3193866
nom        0.6143558967     5.906194189     374.2018416     167.9665204
nom        0.6143558967     6.031857895     399.4198894     167.6975032
nom        0.6143558967     6.157521601     427.0706145     167.5249164
nom        0.6143558967     6.283185307     456.8193205     167.4705495
nom        0.6178465552               0     451.0323434      161.815975
nom        0.6178465552    0.1256637061     482.4105976     161.9118327
nom        0.6178465552    0.2513274123     514.8574171     162.2059657
nom        0.6178465552    0.3769911184     547.6940635     162.7687567
nom        0.6178465552    0.5026548246     580.1504736      163.684764
nom        0.6178465552    0.6283185307     611.3891395     165.0236478
nom        0.6178465552    0.7539822369     640.5361482     166.7789826
nom        0.6178465552     0.879645943     666.7184018      168.819154
nom        0.6178465552     1.005309649     689.1052728     170.8982676
nom        0.6178465552     1.130973355     706.9521459     172.7150396
nom        0.6178465552     1.256637061     719.6426281     173.9786551
nom        0.6178465552     1.382300768     726.7258228     174.4624597
nom        0.6178465552     1.507964474     727.9451149     174.0405266
nom        0.6178465552      1.63362818     723.2554692     172.7097852
nom        0.6178465552     1.759291886     712.8272913     170.5957102
nom        0.6178465552     1.884955592     697.0362789     167.9429986
nom        0.6178465552     2.010619298     676.4402024     165.0922061
nom        0.6178465552     2.136283004     651.7449194     162.4398898
nom        0.6178465552     2.261946711     623.7635558     160.3761305
nom        0.6178465552     2.387610417     593.3688116     159.1726704
nom        0.6178465552     2.513274123     561.4519377     158.8117133
nom        0.6178465552     2.638937829      528.878282     158.9907049
nom        0.6178465552     2.764601535     496.4521256     159.4149128
nom        0.6178465552     2.890265241     464.8880837     159.9204107
nom        0.6178465552     3.015928947     434.7909494     160.4216343
nom        0.6178465552     3.141592654     406.6435666     160.8705427
nom        0.6178465552      3.26725636     380.8027766      161.237669
nom        0.6178465552     3.392920066     357.5025727     161.5043326
nom        0.6178465552     3.518583772     336.8635543     161.6625116
nom        0.6178465552     3.644247478     318.9076061     161.7211078
nom        0.6178465552     3.769911184      303.576595     161.7340566
nom        0.6178465552      3.89557489      290.753778     161.8717567
nom        0.6178465552     4.021238597     280.2865493     162.3684054
nom        0.6178465552     4.146902303     272.0091074     163.2337139
nom        0.6178465552     4.272566009      265.763652     164.2796788
nom        0.6178465552     4.398229715     261.4187914     165.2881353
nom        0.6178465552     4.523893421      258.883997     166.0829994
nom        0.6178465552     4.649557127     258.1191402     166.5553671
nom        0.6178465552     4.775220833     259.1388071     166.6693092
nom        0.6178465552      4.90088454     262.0106103     166.4559921
nom        0.6178465552     5.026548246     266.8486079     165.9959482
nom        0.6178465552     5.152211952     273.8018913     165.3928559
nom        0.6178465552     5.277875658     283.0394521      164.744001
nom        0.6178465552     5.403539364     294.7322791     164.1183064
nom        0.6178465552      5.52920307     309.0336064     163.5520205
nom        0.6178465552     5.654866776     326.0590532     163.0582531
nom        0.6178465552     5.780530483     345.8655059     162.6396243
nom        0.6178465552     5.906194189     368.4333729     162.2973121
nom        0.6178465552     6.031857895     393.6496001     162.0365197
nom        0.6178465552     6.157521601     421.2936658     161.8690769
nom        0.6178465552     6.283185307     451.0323434      161.815975
nom        0.6213372137               0     445.3053044      156.234955
nom        0.6213372137    0.1256637061     476.6660316     156.3262651
nom        0.6213372137    0.2513274123     509.0922506     156.6084472
nom        0.6213372137    0.3769911184      541.905076     157.1486345
nom        0.6213372137    0.5026548246     574.3355259     158.0286489
nom        0.6213372137    0.6283185307     605.5474911     159.3178824
nom        0.6213372137    0.7539822369     634.6687157     161.0143603
nom        0.6213372137     0.879645943     660.8279306     162.9942386
nom        0.6213372137     1.005309649     683.1963892      165.019296
nom        0.6213372137     1.130973355     701.0312661     166.7941022
nom        0.6213372137     1.256637061     713.7177098     168.0318812
nom        0.6213372137     1.382300768     720.8059617     168.5085353
nom        0.6213372137     1.507964474      722.040007     168.0994998
nom        0.6213372137      1.63362818      717.374785     166.8019171
nom        0.6213372137     1.759291886     706.9800202     164.7403848
nom        0.6213372137     1.884955592     691.2301121     162.1576437
nom        0.6213372137     2.010619298     670.6810158     159.3910444
nom        0.6213372137     2.136283004     646.0370624     156.8321985
nom        0.6213372137     2.261946711      618.106985     154.8627132
nom        0.6213372137     2.387610417     587.7631602     153.7383901
nom        0.6213372137     2.513274123     555.8938774     153.4218189
nom        0.6213372137     2.638937829     523.3625277     153.6110624
nom        0.6213372137     2.764601535     490.9717063     154.0277696
nom        0.6213372137     2.890265241     459.4349223     154.5181417
nom        0.6213372137     3.015928947      429.356201     155.0023063
nom        0.6213372137     3.141592654     401.2181029     155.4345777
nom        0.6213372137      3.26725636     375.3776255     155.7869139
nom        0.6213372137     3.392920066      352.069324     156.0415667
nom        0.6213372137     3.518583772     331.4147201      156.190993
nom        0.6213372137     3.644247478     313.4369216     156.2436839
nom        0.6213372137     3.769911184     298.0792471      156.249976
nom        0.6213372137      3.89557489     285.2265505     156.3687805
nom        0.6213372137     4.021238597     274.7278756     156.8282002
nom        0.6213372137     4.146902303     266.4190292      157.649335
nom        0.6213372137     4.272566009      260.143687     158.6533316
nom        0.6213372137     4.398229715     255.7717208     159.6262903
nom        0.6213372137     4.523893421     253.2135903     160.3942962
nom        0.6213372137     4.649557127      252.429882     160.8494964
nom        0.6213372137     4.775220833      253.435383     160.9561613
nom        0.6213372137      4.90088454     256.2978093     160.7447988
nom        0.6213372137     5.026548246     261.1308423     160.2943423
nom        0.6213372137     5.152211952     268.0829419     159.7064762
nom        0.6213372137     5.277875658     277.3222271      159.075457
nom        0.6213372137     5.403539364     289.0186361     158.4678751
nom        0.6213372137      5.52920307     303.3243506     157.9184153
nom        0.6213372137     5.654866776      320.353495     157.4395042
nom        0.6213372137     5.780530483     340.1621293     157.0335807
nom        0.6213372137     5.906194189     362.7295434     156.7017556
nom        0.6213372137     6.031857895     387.9418509         156.449
nom        0.6213372137     6.157521601     415.5788786     156.2866299
nom        0.6213372137     6.283185307     445.3053044      156.234955
nom        0.6248278722               0     439.6372071     150.7280469
nom        0.6248278722    0.1256637061      470.979839     150.8151715
nom        0.6248278722    0.2513274123     503.3830742     151.0856544
nom        0.6248278722    0.3769911184     536.1696878     151.6037223
nom        0.6248278722    0.5026548246     568.5708867     152.4484076
nom        0.6248278722    0.6283185307     599.7538872     153.6886373
nom        0.6248278722    0.7539822369     628.8472406     155.3266366
nom        0.6248278722     0.879645943     654.9815665     157.2462699
nom        0.6248278722     1.005309649     677.3300563     159.2171018
nom        0.6248278722     1.130973355     695.1517251     160.9496924
nom        0.6248278722     1.256637061     707.8333035     162.1613998
nom        0.6248278722     1.382300768     714.9261987     162.6307403
nom        0.6248278722     1.507964474     716.1750114     162.2345373
nom        0.6248278722      1.63362818      711.534656     160.9701509
nom        0.6248278722     1.759291886     701.1741618     158.9612862
nom        0.6248278722     1.884955592     685.4666013     156.4487357
nom        0.6248278722     2.010619298     664.9667545     153.7664482
nom        0.6248278722     2.136283004     640.3746313     151.3009125
nom        0.6248278722     2.261946711     612.4986706     149.4249231
nom        0.6248278722     2.387610417     582.2080568     148.3776724
nom        0.6248278722     2.513274123     550.3887642     148.1028801
nom        0.6248278722     2.638937829     517.9021357     148.3009798
nom        0.6248278722     2.764601535     485.5491123     148.7093692
nom        0.6248278722     2.890265241     454.0419543     149.1850693
nom        0.6248278722     3.015928947     423.9839083     149.6524421
nom        0.6248278722     3.141592654     395.8572173      150.068368
nom        0.6248278722      3.26725636     370.0190105     150.4062139
nom        0.6248278722     3.392920066     346.7043891     150.6491356
nom        0.6248278722     3.518583772     326.0357886     150.7900486
nom        0.6248278722     3.644247478     308.0375382     150.8370821
nom        0.6248278722     3.769911184     292.6544102      150.837108
nom        0.6248278722      3.89557489     279.7728602     150.9381981
nom        0.6248278722     4.021238597     269.2435883     151.3616389
nom        0.6248278722     4.146902303     260.9040159     152.1392831
nom        0.6248278722     4.272566009     254.5992994      153.101739
nom        0.6248278722     4.398229715     250.2005781     154.0393871
nom        0.6248278722     4.523893421     247.6193001     154.7807152
nom        0.6248278722     4.649557127     246.8167201     155.2188946
nom        0.6248278722     4.775220833     247.8079593      155.318402
nom        0.6248278722      4.90088454     250.6606965     155.1090802
nom        0.6248278722     5.026548246     255.4882752     154.6683507
nom        0.6248278722     5.152211952     262.4385176     154.0955598
nom        0.6248278722     5.277875658     271.6786641     153.4822584
nom        0.6248278722     5.403539364     283.3775979     152.8926254
nom        0.6248278722      5.52920307     297.6863409     152.3598116
nom        0.6248278722     5.654866776     314.7178334     151.8955832
nom        0.6248278722     5.780530483     334.5270018     151.5022068
nom        0.6248278722     5.906194189     357.0921271     151.1807311
nom        0.6248278722     6.031857895     382.2985065     150.9359018
nom        0.6248278722     6.157521601     409.9253978     150.7785359
nom        0.6248278722     6.283185307     439.6372071     150.7280469
nom        0.6283185307               0      434.029935     145.2964369
nom        0.6283185307    0.1256637061     465.3511509     145.3794929
nom        0.6283185307    0.2513274123     497.7289197     145.6385525
nom        0.6283185307    0.3769911184      530.486849      146.134985
nom        0.6283185307    0.5026548246     562.8582849     146.9450145
nom        0.6283185307    0.6283185307     594.0100944     148.1369143
nom        0.6283185307    0.7539822369     623.0735205     149.7168506
nom        0.6283185307     0.879645943     649.1802305     151.5763187
nom        0.6283185307     1.005309649     671.5072042      153.492776
nom        0.6283185307     1.130973355     689.3144604     155.1828374
nom        0.6283185307     1.256637061     701.9903519     156.3683154
nom        0.6283185307     1.382300768     709.0874797     156.8301766
nom        0.6283185307     1.507964474     710.3510746     156.4467328
nom        0.6283185307      1.63362818     705.7360258     155.2155673
nom        0.6283185307     1.759291886     695.4106536      153.259475
nom        0.6283185307     1.884955592     679.7473704     150.8171503
nom        0.6283185307     2.010619298      659.296931     148.2192659
nom        0.6283185307     2.136283004     634.7592449     145.8469573
nom        0.6283185307     2.261946711     606.9395076     144.0635684
nom        0.6283185307     2.387610417     576.7043845     143.0911868
nom        0.6283185307     2.513274123     544.9374845     142.8555751
nom        0.6283185307     2.638937829     512.4980009        143.0612
nom        0.6283185307     2.764601535     480.1852009     143.4611683
nom        0.6283185307     2.890265241     448.7100336     143.9220385
nom        0.6283185307     3.015928947      418.674923      144.372825
nom        0.6283185307     3.141592654     390.5617622     144.7726901
nom        0.6283185307      3.26725636     364.7277871      145.096346
nom        0.6283185307     3.392920066     341.4086289      145.327818
nom        0.6283185307     3.518583772     320.7276284     145.4604604
nom        0.6283185307     3.644247478     302.7103329      145.502024
nom        0.6283185307     3.769911184       287.30297     145.4962283
nom        0.6283185307      3.89557489     274.3936025     145.5807605
nom        0.6283185307     4.021238597     263.8345919     145.9695156
nom        0.6283185307     4.146902303     255.4649801     146.7044001
nom        0.6283185307     4.272566009     249.1314097     147.6256119
nom        0.6283185307     4.398229715      244.706289     148.5283191
nom        0.6283185307     4.523893421     242.1020564     149.2431649
nom        0.6283185307     4.649557127     241.2806325      149.664483
nom        0.6283185307     4.775220833     242.2574682     149.7569614
nom        0.6283185307      4.90088454      245.100202     149.5497714
nom        0.6283185307     5.026548246      249.921833     149.1188905
nom        0.6283185307     5.152211952     256.8695399     148.5610503
nom        0.6283185307     5.277875658     266.1096784     147.9653558
nom        0.6283185307     5.403539364     277.8100724     147.3935105
nom        0.6283185307      5.52920307     292.1205819     146.8771656
nom        0.6283185307     5.654866776     309.1529624     146.4274493
nom        0.6283185307     5.780530483     328.9610104     146.0464657
nom        0.6283185307     5.906194189     351.5220065     145.7352042
nom        0.6283185307     6.031857895     376.7204445     145.4981935
nom        0.6283185307     6.157521601     404.3350337      145.345763
nom        0.6283185307     6.283185307      434.029935     145.2964369
nom        0.6318091892               0     428.4843603     139.9411168
nom        0.6318091892    0.1256637061      459.781779     140.0202132
nom        0.6318091892    0.2513274123      492.131655     140.2681571
nom        0.6318091892    0.3769911184     524.8584765     140.7433954
nom        0.6318091892    0.5026548246      557.196837     141.5194501
nom        0.6318091892    0.6283185307     588.3151791       142.66372
nom        0.6318091892    0.7539822369     617.3465873     144.1860471
nom        0.6318091892     0.879645943      643.425639     145.9854627
nom        0.6318091892     1.005309649     665.7295683      147.847417
nom        0.6318091892     1.130973355     683.5212178     149.4948002
nom        0.6318091892     1.256637061     696.1897862     150.6537398
nom        0.6318091892     1.382300768     703.2907387     151.1079531
nom        0.6318091892     1.507964474     704.5691306     150.7371872
nom        0.6318091892      1.63362818     699.9805654     149.5392531
nom        0.6318091892     1.759291886     689.6911188     147.6360185
nom        0.6318091892     1.884955592     674.0719033     145.2641264
nom        0.6318091892     2.010619298     653.6731897      142.750677
nom        0.6318091892     2.136283004     629.1918017     140.4712599
nom        0.6318091892     2.261946711     601.4303839     138.7794819
nom        0.6318091892     2.387610417     571.2530209     137.8796004
nom        0.6318091892     2.513274123     539.5408731     137.6805932
nom        0.6318091892     2.638937829     507.1509831     137.8924912
nom        0.6318091892     2.764601535     474.8808262     138.2836789
nom        0.6318091892     2.890265241     443.4400105     138.7298222
nom        0.6318091892     3.015928947      413.430095     139.1642337
nom        0.6318091892     3.141592654     385.3325892     139.5483265
nom        0.6318091892      3.26725636     359.5048112     139.8580933
nom        0.6318091892     3.392920066     336.1829053     140.0783975
nom        0.6318091892     3.518583772     315.4911088     140.2030156
nom        0.6318091892     3.644247478     297.4561838      140.239335
nom        0.6318091892     3.769911184     282.0258149     140.2281211
nom        0.6318091892      3.89557489     269.0896751     140.2972256
nom        0.6318091892     4.021238597     258.5017921     140.6526316
nom        0.6318091892     4.146902303     250.1028401     141.3455362
nom        0.6318091892     4.272566009     243.7409474     142.2260376
nom        0.6318091892     4.398229715     239.2897825     143.0939894
nom        0.6318091892     4.523893421     236.6627915     143.7825653
nom        0.6318091892     4.649557127     235.8225532     144.1871938
nom        0.6318091892     4.775220833     236.7848439      144.272782
nom        0.6318091892      4.90088454     239.6172588     144.0678219
nom        0.6318091892     5.026548246     244.4324455     143.6466538
nom        0.6318091892     5.152211952     251.3769329     143.1038993
nom        0.6318091892     5.277875658     260.6161876     142.5257012
nom        0.6318091892     5.403539364     272.3169701     141.9714852
nom        0.6318091892      5.52920307      286.627976     141.4714372
nom        0.6318091892     5.654866776     303.6597766     141.0360665
nom        0.6318091892     5.780530483     323.4650424     140.6673252
nom        0.6318091892     5.906194189     346.0200622     140.3661463
nom        0.6318091892     6.031857895     371.2085401     140.1368487
nom        0.6318091892     6.157521601     398.8086584     139.9892882
nom        0.6318091892     6.283185307     428.4843603     139.9411168
nom        0.6352998477               0     423.0013481      134.663075
nom        0.6352998477    0.1256637061     454.2725885     134.7383189
nom        0.6352998477    0.2513274123     486.5921466     134.9753622
nom        0.6352998477    0.3769911184     519.2854407     135.4299342
nom        0.6352998477    0.5026548246     551.5883658     136.1727036
nom        0.6352998477    0.6283185307     582.6709999      137.270025
nom        0.6352998477    0.7539822369     611.6683279     138.7352784
nom        0.6352998477     0.879645943      637.716995     140.4747871
nom        0.6352998477     1.005309649     659.9963403     142.2821315
nom        0.6352998477     1.130973355     677.7711931     143.8866179
nom        0.6352998477     1.256637061     690.4332656      145.018794
nom        0.6352998477     1.382300768     697.5376281     145.4651879
nom        0.6352998477     1.507964474      698.830813     145.1070101
nom        0.6352998477      1.63362818     694.2676605     143.9423041
nom        0.6352998477     1.759291886     684.0150312     142.0919919
nom        0.6352998477     1.884955592      668.441855       139.79053
nom        0.6352998477     2.010619298     648.0964279     137.3615198
nom        0.6352998477     2.136283004     623.6731895     135.1747481
nom        0.6352998477     2.261946711     595.9721777     133.5733688
nom        0.6352998477     2.387610417     565.8548418     132.7435821
nom        0.6352998477     2.513274123     534.1998112     132.5786362
nom        0.6352998477     2.638937829     501.8619362     132.7955697
nom        0.6352998477     2.764601535     469.6368376     133.1779512
nom        0.6352998477     2.890265241     438.2327322     133.6091611
nom        0.6352998477     3.015928947     408.2502716     134.0274587
nom        0.6352998477     3.141592654     380.1705484     134.3960709
nom        0.6352998477      3.26725636     354.3509375     134.6922501
nom        0.6352998477     3.392920066     331.0280802     134.9016726
nom        0.6352998477     3.518583772     310.3271002     135.0185156
nom        0.6352998477     3.644247478     292.2759709     135.0498202
nom        0.6352998477     3.769911184     276.8238346     135.0335838
nom        0.6352998477      3.89557489     263.8619696     135.0883625
nom        0.6352998477     4.021238597     253.2460971     135.4117909
nom        0.6352998477     4.146902303     244.8185079     136.0635451
nom        0.6352998477     4.272566009     238.4288182     136.9037145
nom        0.6352998477     4.398229715       233.95199     137.7373052
nom        0.6352998477     4.523893421     231.3024416     138.3998403
nom        0.6352998477     4.649557127     230.4434211     138.7879636
nom        0.6352998477     4.775220833     231.3910252     138.8668097
nom        0.6352998477      4.90088454     234.2128022     138.6641848
nom        0.6352998477     5.026548246     239.0210433     138.2528601
nom        0.6352998477     5.152211952     245.9616228     137.7250726
nom        0.6352998477     5.277875658     255.1991117     137.1642625
nom        0.6352998477     5.403539364     266.8992024     136.6275198
nom        0.6352998477      5.52920307     281.2094266     136.1435958
nom        0.6352998477     5.654866776     298.2391707     135.7224081
