# This file was created by 'globes-discovery 3.1.11' using GLoBES 3.2.13
# The command line was
# ../cdr_testsetup/mydis -X-1.07,-1.07 -R1,100 -Y-180,180 -x-1.5,-0.7 -y-180,180 -r40,40 -p0.5857,0.148,0.726,0.0,0.000075,0.002524 -E0.023,0.0,0.0,0.0,0.024,0.0 -F -d 0.02 -DNUTIME=0.116822429907 -DNUBARTIME=0.116822429907 dune_optimized_long_syst1pc.glb data/optimized_long_syst1pc_no_noconstr_exp10 
#
# Wed Jan 25 04:32:18 2017

C   -1.070000e+00	-1.800000e+02
G++ 1.260060e-14	5.857000e-01	1.480241e-01	7.260000e-01	-3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
G++ -5.439688e-15	5.857000e-01	1.480241e-01	7.260000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
T++ 7.348314e+01	5.870255e-01	0.000000e+00	7.099181e-01	-1.497050e+00	7.537900e-05	2.521914e-03	0.999850	
T++ 7.348314e+01	5.870255e-01	0.000000e+00	7.099181e-01	4.786135e+00	7.537900e-05	2.521914e-03	0.999850	
D++ 1.206406e+00	5.856797e-01	1.483312e-01	7.286036e-01	0.000000e+00	7.498134e-05	2.497789e-03	1.000273	
D++ -1.558959e-14	5.857000e-01	1.480241e-01	7.260000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
D++ 1.206406e+00	5.856797e-01	1.483312e-01	7.286036e-01	0.000000e+00	7.498134e-05	2.497789e-03	1.000273	
D++ 8.220234e-15	5.857000e-01	1.480241e-01	7.260000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
D++ 1.206406e+00	5.856797e-01	1.483312e-01	7.286036e-01	0.000000e+00	7.498134e-05	2.497789e-03	1.000273	
D++ -1.558959e-14	5.857000e-01	1.480241e-01	7.260000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
D++ 1.206406e+00	5.856797e-01	1.483312e-01	7.286036e-01	0.000000e+00	7.498134e-05	2.497789e-03	1.000273	
D++ -1.801875e-14	5.857000e-01	1.480241e-01	7.260000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
A++ 1.551502e+00	5.856889e-01	1.393672e-01	7.853982e-01	-3.153955e+00	7.499830e-05	2.506413e-03	0.999990	
A++ 1.551502e+00	5.856889e-01	1.393672e-01	7.853982e-01	3.129231e+00	7.499830e-05	2.506413e-03	0.999990	
G+- 5.615542e-02	5.857168e-01	1.282750e-01	8.664693e-01	-3.124907e+00	7.500259e-05	2.525452e-03	1.000003	
T+- 7.565773e+01	5.867680e-01	0.000000e+00	8.459646e-01	-5.188125e-01	7.530573e-05	2.514874e-03	0.999879	
D+- 1.206406e+00	5.856797e-01	1.483312e-01	7.286036e-01	0.000000e+00	7.498134e-05	2.497789e-03	1.000273	
D+- -1.558959e-14	5.857000e-01	1.480241e-01	7.260000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
D+- 1.134682e+00	5.856867e-01	1.291630e-01	8.663702e-01	0.000000e+00	7.498397e-05	2.498492e-03	1.000253	
D+- 5.636225e-02	5.857171e-01	1.284489e-01	8.664995e-01	3.141593e+00	7.500271e-05	2.525475e-03	1.000011	
A+- 1.551511e+00	5.856889e-01	1.393159e-01	7.853982e-01	-3.151891e+00	7.499832e-05	2.506414e-03	0.999990	
G-+ 5.892376e+00	5.860861e-01	1.678174e-01	7.244624e-01	-1.551796e+00	7.513660e-05	-2.404300e-03	0.998190	
G-+ 5.892376e+00	5.860867e-01	1.678074e-01	7.244664e-01	4.731340e+00	7.513664e-05	-2.404298e-03	0.998190	
T-+ 7.348252e+01	5.870237e-01	0.000000e+00	7.099250e-01	-3.333082e-01	7.537939e-05	-2.417555e-03	0.999850	
T-+ 7.348252e+01	5.870237e-01	0.000000e+00	7.099250e-01	2.163256e+00	7.537939e-05	-2.417555e-03	0.999850	
D-+ 1.206406e+00	5.856797e-01	1.483312e-01	7.286036e-01	0.000000e+00	7.498134e-05	2.497789e-03	1.000273	
D-+ -1.558959e-14	5.857000e-01	1.480241e-01	7.260000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
D-+ 1.328448e+01	5.856517e-01	1.789315e-01	7.278227e-01	0.000000e+00	7.502542e-05	-2.412594e-03	0.996944	
D-+ 1.314244e+01	5.856938e-01	1.745072e-01	7.274409e-01	3.141593e+00	7.502883e-05	-2.392186e-03	0.997599	
D-+ 1.206406e+00	5.856797e-01	1.483312e-01	7.286036e-01	0.000000e+00	7.498134e-05	2.497789e-03	1.000273	
D-+ -1.558959e-14	5.857000e-01	1.480241e-01	7.260000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
D-+ 1.328448e+01	5.856517e-01	1.789315e-01	7.278228e-01	0.000000e+00	7.502542e-05	-2.412594e-03	0.996944	
D-+ 1.314244e+01	5.856938e-01	1.745072e-01	7.274409e-01	3.141593e+00	7.502883e-05	-2.392186e-03	0.997599	
A-+ 7.654243e+00	5.860663e-01	1.579914e-01	7.853982e-01	-1.556669e+00	7.513148e-05	-2.385532e-03	0.998139	
A-+ 7.654243e+00	5.860663e-01	1.579914e-01	7.853982e-01	4.726516e+00	7.513148e-05	-2.385532e-03	0.998139	
G-- 6.797694e+00	5.860598e-01	1.472220e-01	8.607858e-01	-1.563679e+00	7.513039e-05	-2.399537e-03	0.998020	
G-- 6.797694e+00	5.860597e-01	1.472269e-01	8.607755e-01	4.719500e+00	7.513039e-05	-2.399536e-03	0.998021	
T-- 7.565763e+01	5.867557e-01	0.000000e+00	8.458230e-01	-3.358605e-01	7.530221e-05	-2.410563e-03	0.999881	
T-- 7.565763e+01	5.867557e-01	0.000000e+00	8.458230e-01	2.142120e+00	7.530221e-05	-2.410563e-03	0.999881	
D-- 1.206406e+00	5.856797e-01	1.483312e-01	7.286036e-01	0.000000e+00	7.498134e-05	2.497789e-03	1.000273	
D-- -1.558959e-14	5.857000e-01	1.480241e-01	7.260000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
D-- 1.360410e+01	5.856386e-01	1.555960e-01	8.644378e-01	0.000000e+00	7.502031e-05	-2.411080e-03	0.996882	
D-- 1.338463e+01	5.856823e-01	1.524366e-01	8.640183e-01	3.141593e+00	7.502494e-05	-2.388174e-03	0.997494	
D-- 1.206406e+00	5.856797e-01	1.483312e-01	7.286036e-01	0.000000e+00	7.498134e-05	2.497789e-03	1.000273	
D-- -1.558959e-14	5.857000e-01	1.480241e-01	7.260000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
D-- 1.360410e+01	5.856386e-01	1.555959e-01	8.644378e-01	0.000000e+00	7.502031e-05	-2.411080e-03	0.996882	
D-- 1.338463e+01	5.856823e-01	1.524366e-01	8.640183e-01	3.141593e+00	7.502494e-05	-2.388174e-03	0.997494	
A-- 7.654243e+00	5.860664e-01	1.579911e-01	7.853982e-01	-1.556671e+00	7.513148e-05	-2.385532e-03	0.998139	
A-- 7.654243e+00	5.860664e-01	1.579911e-01	7.853982e-01	4.726515e+00	7.513148e-05	-2.385532e-03	0.998139	
C   -1.070000e+00	-1.763636e+02
G++ 3.826684e-14	5.857000e-01	1.480241e-01	7.260000e-01	-3.078126e+00	7.500000e-05	2.524000e-03	1.000000	
G++ 8.080305e-16	5.857000e-01	1.480241e-01	7.260000e-01	3.205059e+00	7.500000e-05	2.524000e-03	1.000000	
T++ 7.496020e+01	5.870415e-01	0.000000e+00	7.098595e-01	-1.466806e+00	7.538364e-05	2.522040e-03	0.999848	
T++ 7.496020e+01	5.870415e-01	0.000000e+00	7.098595e-01	4.882825e+00	7.538364e-05	2.522040e-03	0.999848	
D++ 1.256682e+00	5.856775e-01	1.492177e-01	7.287727e-01	0.000000e+00	7.498075e-05	2.497731e-03	1.000305	
D++ 3.688272e-03	5.857011e-01	1.489059e-01	7.261328e-01	3.141593e+00	7.500038e-05	2.524105e-03	1.000034	
D++ 1.256682e+00	5.856775e-01	1.492177e-01	7.287727e-01	0.000000e+00	7.498075e-05	2.497731e-03	1.000305	
D++ 3.688272e-03	5.857011e-01	1.489059e-01	7.261328e-01	3.141593e+00	7.500038e-05	2.524105e-03	1.000034	
D++ 1.256682e+00	5.856775e-01	1.492177e-01	7.287727e-01	0.000000e+00	7.498075e-05	2.497731e-03	1.000305	
D++ 3.688272e-03	5.857011e-01	1.489059e-01	7.261328e-01	3.141593e+00	7.500038e-05	2.524105e-03	1.000034	
D++ 1.256682e+00	5.856775e-01	1.492177e-01	7.287727e-01	0.000000e+00	7.498075e-05	2.497731e-03	1.000305	
D++ 3.688272e-03	5.857011e-01	1.489059e-01	7.261328e-01	3.141593e+00	7.500038e-05	2.524105e-03	1.000034	
A++ 1.551610e+00	5.856879e-01	1.393656e-01	7.853982e-01	-3.087023e+00	7.499854e-05	2.506425e-03	0.999990	
A++ 1.551610e+00	5.856879e-01	1.393656e-01	7.853982e-01	3.196162e+00	7.499854e-05	2.506425e-03	0.999990	
G+- 5.619491e-02	5.857174e-01	1.283159e-01	8.664784e-01	-3.055941e+00	7.500261e-05	2.525437e-03	1.000005	
T+- 7.716074e+01	5.867811e-01	0.000000e+00	8.458381e-01	-5.076663e-01	7.530955e-05	2.514915e-03	0.999878	
D+- 1.256682e+00	5.856775e-01	1.492177e-01	7.287727e-01	0.000000e+00	7.498075e-05	2.497731e-03	1.000305	
D+- 3.688272e-03	5.857011e-01	1.489059e-01	7.261328e-01	3.141593e+00	7.500038e-05	2.524105e-03	1.000034	
D+- 1.180053e+00	5.856849e-01	1.299300e-01	8.665252e-01	0.000000e+00	7.498345e-05	2.498466e-03	1.000285	
