# This file was created by 'globes-deltatheta 3.1.11' using GLoBES 3.2.13
# The command line was
# ../cdr_testsetup/mydth -c -B -X30,60 -Y-210,210 -R200,200 -p0.5857,0.148,0.7261,0,0.000075,0.002524 -E0.023,0.025,0.0,0.0,0.024,0.020 -d0.02 -F -d 0.02 -DNUTIME=6.4953271028 -DNUBARTIME=6.4953271028 dune_optimized_long.glb data/bubble_q23_optimized_long_dcp0_q23nom_exp556 
#
# Thu Jan 19 02:52:43 2017

30.000000 -210.000000 3530.304140
30.000000 -207.889447 3525.454741
30.000000 -205.778894 3520.665391
30.000000 -203.668342 3515.948029
30.000000 -201.557789 3511.313903
30.000000 -199.447236 3506.773524
30.000000 -197.336683 3502.336622
30.000000 -195.226131 3498.012100
30.000000 -193.115578 3493.808004
30.000000 -191.005025 3489.731493
30.000000 -188.894472 3485.788812
30.000000 -186.783920 3481.985276
30.000000 -184.673367 3478.325261
30.000000 -182.562814 3474.812195
30.000000 -180.452261 3471.448559
30.000000 -178.341709 3468.235899
30.000000 -176.231156 3465.174832
30.000000 -174.120603 3462.265074
30.000000 -172.010050 3459.505459
30.000000 -169.899497 3456.893973
30.000000 -167.788945 3454.427789
30.000000 -165.678392 3452.102279
30.000000 -163.567839 3449.915108
30.000000 -161.457286 3447.860307
30.000000 -159.346734 3445.932246
30.000000 -157.236181 3444.124723
30.000000 -155.125628 3442.431026
30.000000 -153.015075 3440.843989
30.000000 -150.904523 3439.356055
30.000000 -148.793970 3437.959337
30.000000 -146.683417 3436.645682
30.000000 -144.572864 3435.406736
30.000000 -142.462312 3434.234004
30.000000 -140.351759 3433.118913
30.000000 -138.241206 3432.052874
30.000000 -136.130653 3431.027344
30.000000 -134.020101 3430.033881
30.000000 -131.909548 3429.064204
30.000000 -129.798995 3428.110245
30.000000 -127.688442 3427.164207
30.000000 -125.577889 3426.218608
30.000000 -123.467337 3425.266335
30.000000 -121.356784 3424.300685
30.000000 -119.246231 3423.315412
30.000000 -117.135678 3422.304762
30.000000 -115.025126 3421.263519
30.000000 -112.914573 3420.187029
30.000000 -110.804020 3419.071244
30.000000 -108.693467 3417.912743
30.000000 -106.582915 3416.708761
30.000000 -104.472362 3415.457216
30.000000 -102.361809 3414.156728
30.000000 -100.251256 3412.806636
30.000000 -98.140704 3411.407019
30.000000 -96.030151 3409.958704
30.000000 -93.919598 3408.463280
30.000000 -91.809045 3406.923104
30.000000 -89.698492 3405.341307
30.000000 -87.587940 3403.721793
30.000000 -85.477387 3402.069240
30.000000 -83.366834 3400.389096
30.000000 -81.256281 3398.687569
30.000000 -79.145729 3396.971613
30.000000 -77.035176 3395.248921
30.000000 -74.924623 3393.527896
30.000000 -72.814070 3391.817637
30.000000 -70.703518 3390.127904
30.000000 -68.592965 3388.469092
30.000000 -66.482412 3386.852191
30.000000 -64.371859 3385.288747
30.000000 -62.261307 3383.790817
30.000000 -60.150754 3382.370914
30.000000 -58.040201 3381.041956
30.000000 -55.929648 3379.817202
30.000000 -53.819095 3378.710184
30.000000 -51.708543 3377.734638
30.000000 -49.597990 3376.904426
30.000000 -47.487437 3376.233450
30.000000 -45.376884 3375.735570
30.000000 -43.266332 3375.425647
30.000000 -41.155779 3375.314814
30.000000 -39.045226 3375.417438
30.000000 -36.934673 3375.746231
30.000000 -34.824121 3376.313354
30.000000 -32.713568 3377.130310
30.000000 -30.603015 3378.207829
30.000000 -28.492462 3379.555754
30.000000 -26.381910 3381.182934
30.000000 -24.271357 3383.097103
30.000000 -22.160804 3385.304781
30.000000 -20.050251 3387.811161
30.000000 -17.939698 3390.620017
30.000000 -15.829146 3393.733607
30.000000 -13.718593 3397.152592
30.000000 -11.608040 3400.875966
30.000000 -9.497487 3404.900992
30.000000 -7.386935 3409.223164
30.000000 -5.276382 3413.836167
30.000000 -3.165829 3418.731875
30.000000 -1.055276 3423.900349
30.000000 1.055276 3429.329864
30.000000 3.165829 3435.006954
30.000000 5.276382 3440.916479
30.000000 7.386935 3447.041701
30.000000 9.497487 3453.364396
30.000000 11.608040 3459.864968
30.000000 13.718593 3466.522587
30.000000 15.829146 3473.315340
30.000000 17.939698 3480.220393
30.000000 20.050251 3487.214160
30.000000 22.160804 3494.272481
30.000000 24.271357 3501.370801
30.000000 26.381910 3508.484350
30.000000 28.492462 3515.588318
30.000000 30.603015 3522.658031
30.000000 32.713568 3529.669108
30.000000 34.824121 3536.597621
30.000000 36.934673 3543.420231
30.000000 39.045226 3550.114322
30.000000 41.155779 3556.658115
30.000000 43.266332 3563.030768
30.000000 45.376884 3569.212466
30.000000 47.487437 3575.184491
30.000000 49.597990 3580.929284
30.000000 51.708543 3586.430488
30.000000 53.819095 3591.672989
30.000000 55.929648 3596.642936
30.000000 58.040201 3601.327753
30.000000 60.150754 3605.716149
30.000000 62.261307 3609.798115
30.000000 64.371859 3613.564913
30.000000 66.482412 3617.009062
30.000000 68.592965 3620.124324
30.000000 70.703518 3622.905678
30.000000 72.814070 3625.349293
30.000000 74.924623 3627.452509
30.000000 77.035176 3629.213797
30.000000 79.145729 3630.632738
30.000000 81.256281 3631.709989
30.000000 83.366834 3632.447248
30.000000 85.477387 3632.847229
30.000000 87.587940 3632.913622
30.000000 89.698492 3632.651067
30.000000 91.809045 3632.065117
30.000000 93.919598 3631.162208
30.000000 96.030151 3629.949624
30.000000 98.140704 3628.435461
30.000000 100.251256 3626.628598
30.000000 102.361809 3624.538656
30.000000 104.472362 3622.175965
30.000000 106.582915 3619.551526
30.000000 108.693467 3616.676973
30.000000 110.804020 3613.564529
30.000000 112.914573 3610.226971
30.000000 115.025126 3606.677578
30.000000 117.135678 3602.930095
30.000000 119.246231 3598.998677
30.000000 121.356784 3594.897845
30.000000 123.467337 3590.642431
30.000000 125.577889 3586.247529
30.000000 127.688442 3581.728433
30.000000 129.798995 3577.100585
30.000000 131.909548 3572.379514
30.000000 134.020101 3567.580772
30.000000 136.130653 3562.719877
30.000000 138.241206 3557.812244
30.000000 140.351759 3552.873123
30.000000 142.462312 3547.917535
30.000000 144.572864 3542.960208
30.000000 146.683417 3538.015505
30.000000 148.793970 3533.097372
30.000000 150.904523 3528.219266
30.000000 153.015075 3523.394098
30.000000 155.125628 3518.634177
30.000000 157.236181 3513.951152
30.000000 159.346734 3509.355961
30.000000 161.457286 3504.858786
30.000000 163.567839 3500.469005
30.000000 165.678392 3496.195161
30.000000 167.788945 3492.044920
30.000000 169.899497 3488.025054
30.000000 172.010050 3484.141410
30.000000 174.120603 3480.398903
30.000000 176.231156 3476.801501
30.000000 178.341709 3473.352228
30.000000 180.452261 3470.053161
30.000000 182.562814 3466.905446
30.000000 184.673367 3463.909313
30.000000 186.783920 3461.064095
30.000000 188.894472 3458.368259
30.000000 191.005025 3455.819438
30.000000 193.115578 3453.414467
30.000000 195.226131 3451.148376
30.000000 197.336683 3449.018585
30.000000 199.447236 3447.018825
30.000000 201.557789 3445.143214
30.000000 203.668342 3443.385324
30.000000 205.778894 3441.738240
30.000000 207.889447 3440.194621
