# This file was created by 'globes-discovery 3.1.11' using GLoBES 3.2.13
# The command line was
# ../cdr_testsetup/mydis -X-1.07,-1.07 -R1,100 -Y-180,180 -x-1.5,-0.7 -y-180,180 -r40,40 -p0.5857,0.148,0.785,0.0,0.000075,0.002524 -E0.023,0.018,0.058,0.0,0.024,0.016 -F -d 0.02 -DNUTIME=4.67289719626 -DNUBARTIME=4.67289719626 dune_optimized_long_syst3pc.glb data/optimized_long_q23hi_syst3pc_no_exp400 
#
# Mon Feb 13 14:19:00 2017

C   -1.070000e+00	-1.800000e+02
G++ 6.878509e-13	5.857000e-01	1.480241e-01	7.850000e-01	-3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
G++ 1.738654e-12	5.857000e-01	1.480241e-01	7.850000e-01	3.141592e+00	7.500000e-05	2.524000e-03	1.000000	
T++ 2.442561e+03	6.149694e-01	0.000000e+00	7.563243e-01	1.474929e-01	8.390317e-05	2.529637e-03	0.996075	
T++ 2.442561e+03	6.149694e-01	0.000000e+00	7.563242e-01	1.474925e-01	8.390317e-05	2.529637e-03	0.996075	
D++ 4.292008e+01	5.848479e-01	1.476081e-01	7.941649e-01	0.000000e+00	7.432232e-05	2.497213e-03	1.009928	
D++ -5.521548e-13	5.857000e-01	1.480241e-01	7.850000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
D++ 4.292008e+01	5.848479e-01	1.476081e-01	7.941649e-01	0.000000e+00	7.432232e-05	2.497213e-03	1.009928	
D++ -5.369328e-13	5.857000e-01	1.480241e-01	7.850000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
D++ 4.292008e+01	5.848479e-01	1.476081e-01	7.941649e-01	0.000000e+00	7.432232e-05	2.497213e-03	1.009928	
D++ -5.521548e-13	5.857000e-01	1.480241e-01	7.850000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
D++ 4.292008e+01	5.848479e-01	1.476081e-01	7.941649e-01	0.000000e+00	7.432232e-05	2.497213e-03	1.009928	
D++ -3.715892e-13	5.857000e-01	1.480241e-01	7.850000e-01	3.141593e+00	7.500000e-05	2.524000e-03	1.000000	
A++ 4.482158e-04	5.857009e-01	1.480055e-01	7.853982e-01	-3.142828e+00	7.500001e-05	2.523978e-03	1.000006	
A++ 4.482158e-04	5.857009e-01	1.480055e-01	7.853982e-01	3.140357e+00	7.500001e-05	2.523978e-03	1.000006	
