# This file was created by 'globes-deltatheta 3.1.11' using GLoBES 3.2.13
# The command line was
# ../cdr_testsetup/mydth -c -B -X30,60 -Y-210,210 -R200,200 -p0.5857,0.148,0.922,-1.570796,0.000075,0.002524 -E0.023,0.025,0.0,0.0,0.024,0.020 -d0.02 -F -d 0.02 -DNUTIME=11.4953271028 -DNUBARTIME=11.4953271028 dune_optimized_long.glb data/bubble_q23_optimized_long_dcp-90_q23hi_exp984 
#
# Thu Jan 19 02:52:43 2017

30.000000 -210.000000 4805.603856
30.000000 -207.889447 4788.972038
30.000000 -205.778894 4772.348294
30.000000 -203.668342 4755.764354
30.000000 -201.557789 4739.251396
30.000000 -199.447236 4722.839919
30.000000 -197.336683 4706.559611
30.000000 -195.226131 4690.439226
30.000000 -193.115578 4674.506461
30.000000 -191.005025 4658.787843
30.000000 -188.894472 4643.308614
30.000000 -186.783920 4628.092636
30.000000 -184.673367 4613.162292
30.000000 -182.562814 4598.538406
30.000000 -180.452261 4584.240166
30.000000 -178.341709 4570.285067
30.000000 -176.231156 4556.688861
30.000000 -174.120603 4543.465515
30.000000 -172.010050 4530.627200
30.000000 -169.899497 4518.184263
30.000000 -167.788945 4506.145252
30.000000 -165.678392 4494.516924
30.000000 -163.567839 4483.304277
30.000000 -161.457286 4472.510596
30.000000 -159.346734 4462.137514
30.000000 -157.236181 4452.185079
30.000000 -155.125628 4442.651837
30.000000 -153.015075 4433.534921
30.000000 -150.904523 4424.830157
30.000000 -148.793970 4416.532166
30.000000 -146.683417 4408.634487
30.000000 -144.572864 4401.129695
30.000000 -142.462312 4394.009526
30.000000 -140.351759 4387.265008
30.000000 -138.241206 4380.886597
30.000000 -136.130653 4374.864301
30.000000 -134.020101 4369.187819
30.000000 -131.909548 4363.846668
30.000000 -129.798995 4358.830317
30.000000 -127.688442 4354.128309
30.000000 -125.577889 4349.730382
30.000000 -123.467337 4345.626599
30.000000 -121.356784 4341.807444
30.000000 -119.246231 4338.263937
30.000000 -117.135678 4334.987756
30.000000 -115.025126 4331.971294
30.000000 -112.914573 4329.207778
30.000000 -110.804020 4326.691341
30.000000 -108.693467 4324.417100
30.000000 -106.582915 4322.381231
30.000000 -104.472362 4320.581021
30.000000 -102.361809 4319.014928
30.000000 -100.251256 4317.682630
30.000000 -98.140704 4316.585064
30.000000 -96.030151 4315.724458
30.000000 -93.919598 4315.104358
30.000000 -91.809045 4314.729642
30.000000 -89.698492 4314.606531
30.000000 -87.587940 4314.742585
30.000000 -85.477387 4315.146701
30.000000 -83.366834 4315.829078
30.000000 -81.256281 4316.801202
30.000000 -79.145729 4318.075804
30.000000 -77.035176 4319.666801
30.000000 -74.924623 4321.589236
30.000000 -72.814070 4323.859198
30.000000 -70.703518 4326.493733
30.000000 -68.592965 4329.510742
30.000000 -66.482412 4332.928852
30.000000 -64.371859 4336.767291
30.000000 -62.261307 4341.045730
30.000000 -60.150754 4345.784116
30.000000 -58.040201 4351.002491
30.000000 -55.929648 4356.720793
30.000000 -53.819095 4362.958621
30.000000 -51.708543 4369.735034
30.000000 -49.597990 4377.068279
30.000000 -47.487437 4384.975545
30.000000 -45.376884 4393.472677
